pvalue,0.09577442
mouse_life_stage,Early adult
analysis_id,227z5270w2d54r9
parameter_name,Vocalization
gene_accession_id,MGI:1915524
gene_symbol,Toporsl
parameter_id,IMPC_CSD_078_001
mouse_strain,C57BL
