mouse_strain,C57BL
parameter_name,Weight
parameter_id,CCP_LFO_001_001
gene_symbol,Kdm5b
gene_accession_id,MGI:1922855
mouse_life_stage,Early adult
analysis_id,olppga896h782r5
pvalue,0.9360474
