parameter_id,ESLIM_007_001_007
gene_symbol,Trp53rkb
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.5336972
parameter_name,Periphery resting time
analysis_id,401vsnpt8csz199
gene_accession_id,MGI:1914050
