parameter_id,M-G-P_020_001_001
mouse_strain,C57BL
gene_symbol,Lpgat1
mouse_life_stage,Middle aged adult
pvalue,1.265586
parameter_name,Body Weight
gene_accession_id,MGI:2446186
analysis_id,0gfocp33nlxz455
