mouse_life_stage,E12.5
mouse_strain,C57BL
gene_accession_id,MGI:2444554
analysis_id,539v87sjk2d4fmo
gene_symbol,Mapkap1
parameter_id,ESLIM_008_001_017
pvalue,0.26438
parameter_name,Limb grasping
