parameter_id,IMPC_IMM_067_001
mouse_life_stage,Late adult
analysis_id,6d84a7t9oq9cn70
parameter_name,Follicular B Cells (CD21/35+)
gene_accession_id,MGI:2140475
mouse_strain,C57BL
pvalue,0.5436129
gene_symbol,AU040320
