gene_accession_id,MGI:1924315
gene_symbol,Ints7
mouse_strain,C57BL
mouse_life_stage,E9.5
parameter_id,MGP_PBI_038_001
pvalue,0.7872723
parameter_name,Ly6Clow monocyte number
analysis_id,mb3j89m06wz401j
