parameter_id,MGP_MLN_065_001
parameter_name,CD4+ T helper cells - % of CD45+
gene_accession_id,MGI:88380
mouse_strain,C57BL
analysis_id,9op95022ttwbi0u
gene_symbol,F2
pvalue,0.1556686
mouse_life_stage,Early adult
