parameter_id,MGP_MLN_067_001
gene_accession_id,MGI:2446274
pvalue,0.5261583
analysis_id,1h2lf6e7qo581f9
gene_symbol,Frmpd1
mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_name,Resting CD4+ T helper cells - % of CD45+
