parameter_id,IMPC_XRY_001_001
gene_accession_id,MGI:1915033
analysis_id,v9y3q0b8ul6ease
gene_symbol,Ahctf1
mouse_life_stage,Early adult
pvalue,0.8203227
mouse_strain,C57BL
parameter_name,Skull shape
