mouse_life_stage,Late adult
parameter_name,Immature B cells (Hardy fraction E) - % of B220+
pvalue,0.6656465
gene_symbol,Secisbp2l
parameter_id,MGP_BMI_006_001
mouse_strain,C57BL
gene_accession_id,MGI:1917604
analysis_id,n79it23ea4m5bx8
