parameter_id,MGP_MLN_010_001
gene_symbol,Ddx27
gene_accession_id,MGI:2385884
mouse_life_stage,Early adult
pvalue,0.9080062
mouse_strain,129SV
analysis_id,b3lchf841bo4i80
parameter_name,Resting Treg cells - % of Treg
