parameter_id,M-G-P_007_001_011
mouse_life_stage,Early adult
gene_accession_id,MGI:2444777
gene_symbol,Ncaph
parameter_name,center - resting time
mouse_strain,C57BL
pvalue,0.8685428
analysis_id,869qa6b0rx8ap3j
