parameter_id,MGP_IMM_017_001
gene_symbol,Hspa5
pvalue,0.8767894
mouse_strain,C57BL
gene_accession_id,MGI:95835
analysis_id,016p3d9q27qal5a
parameter_name,KLRG1+ CD8+ T cells - % of CD8+
mouse_life_stage,E9.5
