mouse_life_stage,E12.5
analysis_id,f74eu8491f6epf9
pvalue,0.7476228
mouse_strain,C57BL
parameter_id,IMPC_XRY_023_001
gene_symbol,Eprs1
gene_accession_id,MGI:97838
parameter_name,Ulna
