gene_accession_id,MGI:99605
gene_symbol,Cntfr
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_ECH_018_001
pvalue,0.7241916
parameter_name,Respiration Rate
analysis_id,9lcoeyzm3230sk2
