parameter_id,HMGULA_CBC_018_001
analysis_id,e9pv5b330s87418
gene_symbol,Tbl1xr1
pvalue,0.7939854
gene_accession_id,MGI:2441730
mouse_life_stage,Early adult
parameter_name,Glucose
mouse_strain,C57BL
