pvalue,0.6448738
gene_accession_id,MGI:1914309
analysis_id,z77s09m8vo1n428
gene_symbol,Ola1
parameter_id,ESLIM_001_001_117
parameter_name,eye size
mouse_strain,C57BL
mouse_life_stage,Early adult
