parameter_id,IMPC_HEM_030_001
pvalue,0.8276304
gene_symbol,Eprs1
mouse_life_stage,Early adult
gene_accession_id,MGI:97838
mouse_strain,C57BL
analysis_id,7o2px57947g9jx0
parameter_name,Neutrophil cell count
