parameter_id,ESLIM_014_001_008
analysis_id,9y42mf0zh49m946
pvalue,0.8161673
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:2446186
parameter_name,Cornea vascularisation
gene_symbol,Lpgat1
