Gene_symbol,Slc30a4
parameter_id,IMPC_GEP_076_001
Mouse_strain,C57BL
Pvalue,0.7633257
Parameter_name,Cleft palate
Gene_accession_id,MGI:1345282
Mouse_life_stage,Middle aged adult
Analysis_id,w93qi6574ixiq6o
