parameter_id,IMPC_CBC_015_001
pvalue,0.4429583
gene_accession_id,MGI:2441730
gene_symbol,Tbl1xr1
mouse_strain,C57BL
parameter_name,Total cholesterol
analysis_id,4nz81lbg4rpfs5r
mouse_life_stage,Late adult
