gene_accession_id,MGI:88071
gene_symbol,Arnt
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_GEL_017_002
pvalue,0.9243387
parameter_name,Pale yolk sac
analysis_id,r4o52i3ol0q85br
