parameter_id,MGP_MLN_067_001
parameter_name,Resting CD4+ T helper cells - % of CD45+
mouse_life_stage,Early adult
pvalue,0.4308677
gene_symbol,Morn5
mouse_strain,C57BL
gene_accession_id,MGI:1922745
analysis_id,vz6dk46y6yx9hh6
