mouse_life_stage,Middle aged adult
pvalue,0.9376178
mouse_strain,C57BL
parameter_name,Lower teeth appearance
gene_symbol,Snap23
analysis_id,a54877ub004761r
parameter_id,IMPC_CSD_070_001
gene_accession_id,MGI:109356
