mouse_life_stage,Late adult
parameter_name,Prepulse inhibition - PP3
gene_symbol,Nucks1
pvalue,0.674468
mouse_strain,C57BL
analysis_id,82o318t73xg9dd4
parameter_id,ESLIM_011_001_703
gene_accession_id,MGI:1934811
