parameter_id,MGP_PBI_038_001
gene_accession_id,MGI:2181659
mouse_life_stage,Early adult
parameter_name,Ly6Clow monocyte number
mouse_strain,C57BL
analysis_id,k5n82hg745u59kx
pvalue,0.7447033
gene_symbol,Tox
