parameter_id,IMPC_IMM_073_001
gene_accession_id,MGI:1917604
mouse_life_stage,Late adult
gene_symbol,Secisbp2l
mouse_strain,C57BL
pvalue,0.7807164
parameter_name,cDCs CD11b Type
analysis_id,891hfxina99o9l8
