parameter_id,MGP_PBI_035_001
analysis_id,8gql41rvq6k6341
gene_accession_id,MGI:88461
parameter_name,IgD+ mature B cell number
gene_symbol,Col6a3
mouse_life_stage,Early adult
pvalue,0.7981096
mouse_strain,C57BL
