mouse_life_stage,Late adult
mouse_strain,C57BL
parameter_name,Contact righting
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
pvalue,0.52466
parameter_id,JAXLA_CSD_077_001
analysis_id,1tulr7fxz2xvn75
