parameter_id,MGP_MLN_006_001
mouse_strain,C57BL
gene_symbol,Col6a3
parameter_name,Resting CD4+ T helper cells - % of CD4+ T helper cells
gene_accession_id,MGI:88461
pvalue,0.8492565
analysis_id,5nb312reu8ye9ap
mouse_life_stage,Early adult
