parameter_id,IMPC_XRY_024_001
parameter_name,Femur
mouse_life_stage,Early adult
gene_accession_id,MGI:1923029
analysis_id,mwh61003h040inn
gene_symbol,Dnaaf9
mouse_strain,C57BL
pvalue,0.8788351
