parameter_id,MGP_PBI_014_001
parameter_name,B cell percentage
mouse_strain,C57BL
gene_accession_id,MGI:109585
analysis_id,h6q5040w3wws7pe
mouse_life_stage,Early adult
pvalue,0.815392
gene_symbol,Pld1
