parameter_id,IMPC_OFD_010_001
parameter_name,Periphery distance travelled
analysis_id,905zu94wlru5ce2
mouse_life_stage,Early adult
mouse_strain,C57BL
pvalue,0.8468662
gene_symbol,Psd4
gene_accession_id,MGI:2674093
