parameter_id,ESLIM_016_001_005
parameter_name,Mean cell volume
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
pvalue,0.9682899
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,0572cf87eh3130a
