gene_symbol,Mecom
parameter_name,KLRG1+ mature NK cell percentage
mouse_life_stage,E12.5
analysis_id,5fd10td4776o594
pvalue,1.044095
gene_accession_id,MGI:95457
mouse_strain,C57BL
parameter_id,MGP_PBI_011_001
