mouse_strain,C57BL
analysis_id,9y1bp686r7g15w7
gene_accession_id,MGI:105073
gene_symbol,Tnni1
parameter_id,IMPC_XRY_024_001
mouse_life_stage,Early adult
parameter_name,Femur
pvalue,0.7413555
