parameter_id,JAX_OFD_013_001
gene_symbol,Wars2
mouse_life_stage,Early adult
gene_accession_id,MGI:1917810
analysis_id,0e319dygt4zsp1o
mouse_strain,C57BL
parameter_name,Periphery average speed
pvalue,0.3307677
