mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,JAX_OFD_017_001
analysis_id,gjb6m2t12al659c
gene_accession_id,MGI:1920344
gene_symbol,Sgip1
pvalue,0.2913539
parameter_name,Center average speed
