mouse_life_stage,E9.5
parameter_id,IMPC_ECH_001_001
mouse_strain,C57BL
analysis_id,i8l1e254t17fwb5
parameter_name,End-Systolic Diameter
gene_symbol,Hspa5
gene_accession_id,MGI:95835
pvalue,0.1238551
