parameter_id,IMPC_EYE_001_001
gene_symbol,Sprr1b
mouse_strain,C57BL
parameter_name,Eye
pvalue,0.4649203
gene_accession_id,MGI:106659
analysis_id,k4r760j5i8jzew2
mouse_life_stage,Early adult
