parameter_id,ESLIM_007_001_003
analysis_id,m9zy69i7hop8pv4
gene_symbol,Atf3
pvalue,0.5375622
gene_accession_id,MGI:109384
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Whole arena resting time
