mouse_life_stage,E18.5
gene_symbol,Ola1
gene_accession_id,MGI:1914309
analysis_id,0k1515r555jm6hh
pvalue,0.5762774
parameter_name,Alanine aminotransferase
parameter_id,IMPC_CBC_013_001
mouse_strain,C57BL
