parameter_id,IMPC_IMM_069_001
gene_accession_id,MGI:2446274
parameter_name,Transitional B Cells (CD21/35 low)
mouse_life_stage,Early adult
analysis_id,p412dv3ph2nolsr
mouse_strain,C57BL
pvalue,0.4900639
gene_symbol,Frmpd1
