mouse_life_stage,Early adult
parameter_id,IMPC_XRY_064_001
mouse_strain,C57BL
gene_accession_id,MGI:1914061
gene_symbol,Duoxa2
parameter_name,Thoracic processes
analysis_id,xrf356z3w88u88z
pvalue,1.960606e-14
