parameter_id,IMPC_CBC_020_001
gene_accession_id,MGI:1346344
parameter_name,Fructosamine
mouse_life_stage,Early adult
analysis_id,088b333txqn5n1p
gene_symbol,Nr0b2
pvalue,0.09199685
mouse_strain,B6J
