gene_symbol,Slc30a4
gene_accession_id,MGI:1345282
parameter_name,Total cholesterol
mouse_strain,C57BL
analysis_id,02889zuqh962qe3
pvalue,0.6565905
mouse_life_stage,Early adult
parameter_id,JAXLA_CBC_015_001
