parameter_id,MGP_IMM_001_001
mouse_strain,C57BL
mouse_life_stage,Late adult
gene_accession_id,MGI:2140475
parameter_name,Total T cells - % of CD45+
gene_symbol,AU040320
pvalue,0.9120536
analysis_id,3howi42931y71gg
