mouse_life_stage,Middle aged adult
gene_symbol,AU040320
pvalue,0.1402045
parameter_name,Cornea vascularisation
mouse_strain,C57BL
parameter_id,ESLIM_014_001_008
analysis_id,41v0hb9eam7ec22
gene_accession_id,MGI:2140475
