parameter_id,IMPC_DXA_003_001
mouse_strain,C57BL
gene_accession_id,MGI:2443129
analysis_id,51dt4b8435h9l67
gene_symbol,Golm2
pvalue,0.06348059
parameter_name,Lean mass
mouse_life_stage,Early adult
