pvalue,0.9357501
mouse_life_stage,Early adult
analysis_id,2x77y21s381ahc7
parameter_id,IMPC_CBC_025_001
gene_symbol,Abo
gene_accession_id,MGI:2135738
parameter_name,LDL-cholesterol
mouse_strain,C57BL
