mouse_strain,C57BL
parameter_id,MGP_MLN_033_001
gene_accession_id,MGI:1919935
parameter_name,Resting NK cells - % of NK cells
mouse_life_stage,Early adult
analysis_id,930a8o361n35e7v
pvalue,0.8485015
gene_symbol,Dnajc6
