parameter_id,IMPC_XRY_067_001
gene_accession_id,MGI:95835
mouse_life_stage,E9.5
gene_symbol,Hspa5
pvalue,0.8274599
analysis_id,9341f959ki7bf41
mouse_strain,C57BL
parameter_name,Caudal processes
