parameter_id,MGP_MLN_032_001
mouse_strain,C57BL
analysis_id,9v2u9a8296dzx91
mouse_life_stage,Early adult
pvalue,0.2429035
parameter_name,Effector NK cells - % of NK cells
gene_accession_id,MGI:1916222
gene_symbol,Tatdn3
