parameter_id,IMPC_EYE_017_001
gene_symbol,Bcs1l
analysis_id,3jj3x59d849e0m1
mouse_life_stage,E9.5
pvalue,0.1819913
mouse_strain,C57BL
gene_accession_id,MGI:1914071
parameter_name,Lens Opacity
