gene_accession_id,MGI:1924315
gene_symbol,Ints7
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_064_001
pvalue,0.5746489
parameter_name,Total CD4+ T cells - % of CD45+
analysis_id,6448gvss216a5rl
