parameter_id,IMPC_XRY_022_001
gene_symbol,Tnfsf8
mouse_strain,C57BL
gene_accession_id,MGI:88328
pvalue,0.6193898
parameter_name,Radius
analysis_id,i6892b5q5845x3q
mouse_life_stage,Early adult
