mouse_life_stage,Middle aged adult
parameter_id,IMPC_GEL_011_001
gene_accession_id,MGI:2140475
analysis_id,4dyp15808x024qp
gene_symbol,AU040320
parameter_name,Embryo turning
mouse_strain,C57BL
pvalue,0.2443552
