parameter_id,IMPC_IMM_055_001
parameter_name,NK Subsets (Q2)
gene_symbol,Mms22l
mouse_strain,129SV
analysis_id,0278xfws790k590
pvalue,0.05117376
mouse_life_stage,Early adult
gene_accession_id,MGI:2684980
