parameter_id,MGP_IMM_073_001
analysis_id,17jn67vz3n22x4p
mouse_strain,C57BL
gene_accession_id,MGI:88174
parameter_name,Effector CD4+ T helper cells - % of CD45+
mouse_life_stage,E15.5
gene_symbol,Bmi1
pvalue,0.6439157
