parameter_id,IMPC_CSD_007_001
mouse_strain,C57BL
analysis_id,6y5psxqf0g0si67
gene_accession_id,MGI:1336200
gene_symbol,Hpca
mouse_life_stage,Early adult
pvalue,0.9090325
parameter_name,Coat - color - abdomen
