parameter_id,MGP_MLN_064_001
parameter_name,Total CD4+ T cells - % of CD45+
pvalue,0.778187
mouse_strain,129SV
analysis_id,83m837r9418xz5y
gene_symbol,Mms22l
mouse_life_stage,Early adult
gene_accession_id,MGI:2684980
