mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAX_OFD_021_001
pvalue,0.06891761
analysis_id,rk81ju6t7t3fy2w
parameter_name,Number of rears - total
gene_accession_id,MGI:3045306
gene_symbol,Exd1
