gene_accession_id,MGI:99605
gene_symbol,Cntfr
mouse_strain,129SV
mouse_life_stage,Early adult
parameter_id,IMPC_XRY_018_001
pvalue,0.4048728
parameter_name,Shape of vertebrae
analysis_id,f432474jo82hjvk
